36919,Silas,2,31.76905200,-88.28286200
35139,Sayre,2,33.71412600,-86.97396600
36751,"Lower peach tree",2,31.82429900,-87.54574800
35563,Guin,2,33.97760800,-87.90372200
36602,Mobile,2,30.69332600,-88.04554400
36311,Ariton,2,31.60977700,-85.68565500
36353,Newville,2,31.47852700,-85.34863700
35574,Kennedy,2,33.56757800,-87.94999300
35119,"New castle",2,33.64657100,-86.77093000
35459,Emelle,2,32.79163600,-88.27585100
35183,Weogufka,2,33.01610800,-86.35201000
35633,Florence,2,34.87510100,-87.79837100
35757,Madison,2,34.78421800,-86.74530900
36453,Kinston,2,31.19167800,-86.14916300
36374,Skipperville,2,31.57873700,-85.49369000
36867,"Phenix city",2,32.49531700,-85.02458800
35063,Empire,2,33.81827300,-87.02055200
35062,Dora,2,33.72492000,-87.01025200
35089,Kellyton,2,32.94578200,-86.08183200
35175,"Union grove",2,34.43567900,-86.51137400
36912,Lisman,2,32.23041200,-88.30260700
36091,Verbena,2,32.75044700,-86.50854800
36564,"Point clear",2,30.48325200,-87.93469600
36316,Chancellor,2,31.17569100,-85.86397500
35751,Hollytree,2,34.81115700,-86.27646000
36269,Muscadine,2,33.73979700,-85.38387600
36562,Perdido,2,31.03705700,-87.67041600
35184,"West blocton",2,33.11434500,-87.13671400
36558,Millry,2,31.60814300,-88.31637100
35117,"Mount olive",2,33.66777800,-86.89259900
36910,Jachin,2,32.20460200,-88.14695300
35652,Rogersville,2,34.84674400,-87.31020800
35968,"Fort payne",2,34.55109800,-85.73891500
35578,Nauvoo,2,33.98048300,-87.46639100
35490,Vance,2,33.21841900,-87.23821500
35147,Sterrett,2,33.41588400,-86.53099200
36538,Frankville,2,31.65705300,-88.14327100
36454,Lenox,2,31.32842800,-87.20031800
35549,"Carbon hill",2,33.85134300,-87.54490500
96799,"Pago pago",3,14.31950600,-170.75024600
85208,Mesa,4,33.40330700,-111.62806300
85307,Glendale,4,33.53982800,-112.31445100
86017,"Munds park",4,34.88905600,-111.62615300
86325,Cornville,4,34.73456300,-111.89792600
86535,Dennehotso,4,36.79402700,-109.85522600
85140,"San tan valley",4,33.24453100,-111.54381200
85050,Phoenix,4,33.68273800,-111.99806300
85339,Laveen,4,33.23766600,-112.15858700
85302,Glendale,4,33.56809000,-112.17808900
85723,Tucson,4,32.18023200,-110.96515400
85007,Phoenix,4,33.44761400,-112.09088300
85626,Pirtleville,4,31.35781000,-109.56667900
85309,"Glendale luke afb",4,33.53547600,-112.37667300
85554,Young,4,33.97665200,-110.96034400
86323,"Chino valley",4,34.77834700,-112.40714300
86438,Yucca,4,34.54892500,-113.80542100
85340,"Litchfield park",4,33.51582700,-112.41404100
85349,"San luis",4,32.50882400,-114.74397500
85253,"Paradise valley",4,33.54483300,-111.95756300
85608,Douglas,4,31.45691100,-109.58093600
86429,"Bullhead city",4,35.16362800,-114.48492700
85925,Eagar,4,34.08811000,-109.32299200
85257,Scottsdale,4,33.46196000,-111.91639200
85328,Cibola,4,33.25262500,-114.62035400
85357,Wenden,4,34.02067200,-113.45065200
85143,"San tan valley",4,33.15866100,-111.51905000
85630,"Saint david",4,31.88657200,-110.18104700
85711,Tucson,4,32.21523500,-110.88339400
86329,Humboldt,4,34.47162900,-112.22499800
86508,Lupton,4,35.32948800,-109.09558200
85742,Tucson,4,32.39372100,-111.06539700
86503,Chinle,4,36.15342800,-109.68534100
85224,Chandler,4,33.32367200,-111.87846100
85352,Tacna,4,32.71937800,-113.83947900
85255,Scottsdale,4,33.66818700,-111.82252300
85209,Mesa,4,33.37545000,-111.63867000
86011,Flagstaff,4,35.18006200,-111.65503500
85021,Phoenix,4,33.55942100,-112.09287500
85321,Ajo,4,32.23775300,-112.65330200
85646,Tubac,4,31.64731800,-110.94068900
85704,Tucson,4,32.33942000,-110.98499700
72523,Concord,5,35.62779300,-91.84465600
72727,Elkins,5,35.92374700,-93.92768200
72476,"Walnut ridge",5,36.04951400,-90.91991200
72501,Batesville,5,35.79117100,-91.65338100
72927,Booneville,5,35.08005400,-93.93986700
72433,Hoxie,5,36.02574100,-91.04763900
72456,Pollard,5,36.44725400,-90.33835600
72447,Monette,5,35.90891300,-90.32842400
72934,Chester,5,35.68680400,-94.28433400
72513,"Ash flat",5,36.22628500,-91.65830600
72685,"Western grove",5,36.06412200,-92.98553000
72086,Lonoke,5,34.80702100,-91.90768100
72438,Leachville,5,35.94910800,-90.21775600
71658,Montrose,5,33.31596800,-91.56205700
72011,Bauxite,5,34.50062300,-92.46588500
72687,Yellville,5,36.26218400,-92.70629900
72209,"Little rock",5,34.67637800,-92.34507400
72325,Clarkedale,5,35.32209500,-90.24596000
72642,Lakeview,5,36.37573500,-92.54027600
72562,Newark,5,35.73546900,-91.40111900
72327,Crawfordsville,5,35.23294700,-90.33379200
72734,Gentry,5,36.27025000,-94.45105800
72120,Sherwood,5,34.90204300,-92.24081900
72016,Bigelow,5,34.97082300,-92.63288200
72556,Melbourne,5,36.01387900,-91.97001000
72857,Plainview,5,34.86265100,-93.32190000
71973,Wickes,5,34.30188200,-94.31898600
72429,Fisher,5,35.50607900,-90.92839600
72025,Casa,5,35.05232800,-92.99937500
72058,Greenbrier,5,35.24591800,-92.37419900
72051,Fox,5,35.78605100,-92.32101100
71764,Stephens,5,33.43193900,-93.04895700
72427,Egypt,5,35.86705600,-90.93577200
72863,Scranton,5,35.36940100,-93.51125300
72956,"Van buren",5,35.46639600,-94.35006700
72339,Gilmore,5,35.42201000,-90.26810600
72021,Brinkley,5,34.84554000,-91.21747900
71964,Pearcy,5,34.42413400,-93.24073100
72012,Beebe,5,35.09484200,-91.90758300
71603,"Pine bluff",5,34.12107500,-92.08812700
72644,"Lead hill",5,36.43312400,-92.99276300
72020,Bradford,5,35.47203400,-91.47014500
72581,"Tumbling shoals",5,35.55095400,-91.98924300
72080,Jerusalem,5,35.43799800,-92.83451000
72330,Dyess,5,35.58779200,-90.21030900
72670,Ponca,5,35.98174900,-93.38791700
72926,Boles,5,34.73243600,-94.03696400
72774,"West fork",5,35.94832700,-94.14718500
72311,Aubrey,5,34.72382800,-90.89148700
72758,Rogers,5,36.29966500,-94.13721000
72069,"Holly grove",5,34.53214000,-91.13784500
72022,Bryant,5,34.60745800,-92.48854400
72531,Elizabeth,5,36.33023000,-92.13982400
71635,Crossett,5,33.13105200,-91.99650500
72140,"Saint charles",5,34.36245500,-91.16718900
72083,Keo,5,34.59352800,-92.00871200
71865,Wilton,5,33.74099600,-94.14986600
72853,Ola,5,35.01683300,-93.20234400
72445,Minturn,5,35.97650300,-91.02662700
72730,Farmington,5,36.03047700,-94.26867600
95303,Ballico,6,37.47028800,-120.67108300
92341,"Green valley lake",6,34.23664300,-117.06283800
93271,"Three rivers",6,36.46927500,-118.80091900
92283,Winterhaven,6,32.89154600,-114.77294300
92602,Irvine,6,33.75404800,-117.75227300
94710,Berkeley,6,37.86391400,-122.30646500
93519,Cantil,6,35.29434900,-117.92578500
93001,Ventura,6,34.03734000,-119.80078600
95665,"Pine grove",6,38.40065000,-120.64846200
90732,"San pedro",6,33.74212000,-118.31287800
95639,Hood,6,38.38903000,-121.50042800
90032,"Los angeles",6,34.07819500,-118.18550100
94306,"Palo alto",6,37.41572700,-122.13076200
93962,Spreckels,6,36.62471600,-121.64648700
94087,Sunnyvale,6,37.35152900,-122.03695900
95468,"Point arena",6,38.91888700,-123.60568400
94560,Newark,6,37.50451400,-122.03291600
91207,Glendale,6,34.18129300,-118.26027700
92325,Crestline,6,34.24348200,-117.28130400
92201,Indio,6,33.71098400,-116.20484400
93285,"Wofford heights",6,35.71525800,-118.50702700
96128,Standish,6,40.35876800,-120.40815400
91367,"Woodland hills",6,34.17731100,-118.61570400
95380,Turlock,6,37.47439600,-120.87591700
94010,Burlingame,6,37.57028000,-122.36577800
91762,Ontario,6,34.05941000,-117.67401100
92653,"Laguna hills",6,33.59130400,-117.69751200
95437,"Fort bragg",6,39.48718500,-123.74196300
95660,"North highlands",6,38.67854500,-121.37996900
92266,"Palo verde",6,33.34502700,-114.91594200
92883,Corona,6,33.74808600,-117.46803700
95246,"Mountain ranch",6,38.22700300,-120.51456100
93950,"Pacific grove",6,36.62118100,-121.92517900
93612,Clovis,6,36.81486400,-119.71059600
95436,Forestville,6,38.48681700,-122.90562000
94513,Brentwood,6,37.92222800,-121.66835900
91932,"Imperial beach",6,32.57375500,-117.12087200
92866,Orange,6,33.78461500,-117.84477400
94070,"San carlos",6,37.49646600,-122.27256500
95960,"North san juan",6,39.40321700,-121.03448600
90601,Whittier,6,34.00784000,-118.03027100
92338,Ludlow,6,34.78269900,-116.19056400
95439,Fulton,6,38.49317900,-122.77754600
91008,Duarte,6,34.15315900,-117.96881800
95247,Murphys,6,38.13853900,-120.45290300
95922,Camptonville,6,39.48834000,-121.06690800
95037,"Morgan hill",6,37.17406300,-121.59874700
95379,Tuolumne,6,37.93976500,-120.18804600
96058,Macdoel,6,41.72704400,-121.90736900
93012,Camarillo,6,34.19602600,-118.99253100
92678,"Trabuco canyon",6,33.68022600,-117.52614400
95559,Phillipsville,6,40.18368100,-123.74504600
92119,"San diego",6,32.81788800,-117.03195600
96041,Hayfork,6,40.52572400,-123.19391700
90604,Whittier,6,33.92769100,-118.01382800
93648,Parlier,6,36.62063400,-119.52073100
93219,Earlimart,6,35.87366600,-119.28155100
94061,"Redwood city",6,37.46114700,-122.23694800
95555,Orick,6,41.24180700,-123.91342500
91335,Reseda,6,34.20017500,-118.54095800
95987,Williams,6,39.10512700,-122.28300300
93522,Darwin,6,36.31629800,-117.59233300
93921,"Carmel by the sea",6,36.55317500,-121.92396000
93711,Fresno,6,36.83428900,-119.83335000
90018,"Los angeles",6,34.02888700,-118.31718300
95317,"El nido",6,37.12738000,-120.50643300
95377,Tracy,6,37.67394400,-121.51722700
92131,"San diego",6,32.88607000,-117.08598200
92203,Indio,6,33.75395900,-116.24648700
95329,"La grange",6,37.66658700,-120.41151700
96130,Susanville,6,40.55175700,-120.67567300
93424,"Avila beach",6,35.18591100,-120.73179300
91214,"La crescenta",6,34.23630200,-118.24918500
94596,"Walnut creek",6,37.88909800,-122.03755300
91107,Pasadena,6,34.15553300,-118.08617800
91733,"South el monte",6,34.04624300,-118.05374800
90806,"Long beach",6,33.80540100,-118.18770100
94939,Larkspur,6,37.93708200,-122.53236900
95409,"Santa rosa",6,38.46882900,-122.58072400
96146,"Olympic valley",6,39.19804700,-120.23778700
95130,"San jose",6,37.27712100,-121.98613300
95443,Glenhaven,6,39.05401100,-122.75125300
90073,"Los angeles",6,34.05453400,-118.45702500
92570,Perris,6,33.78729200,-117.32067300
94105,"San francisco",6,37.78986400,-122.39366500
91505,Burbank,6,34.17388500,-118.34693700
92103,"San diego",6,32.74741500,-117.16688300
96051,Lakehead,6,40.93320000,-122.38278800
93550,Palmdale,6,34.40854800,-118.12359200
93238,Kernville,6,35.72911600,-118.39188800
93553,Pearblossom,6,34.40733200,-117.91184100
95466,Philo,6,39.08182200,-123.50487200
92007,"Cardiff by the sea",6,33.02325000,-117.27492300
92258,"North palm springs",6,33.91583900,-116.55987300
90247,Gardena,6,33.89085300,-118.29796700
90068,"Los angeles",6,34.12977200,-118.33098900
90029,"Los angeles",6,34.08984800,-118.29466100
96039,"Happy camp",6,41.68790500,-123.48326900
95250,"San andreas",6,38.23783300,-120.42865800
92241,"Desert hot springs",6,33.84258400,-116.29290000
95697,Yolo,6,38.73236800,-121.81026300
96046,Hyampom,6,40.58877200,-123.43420100
91750,"La verne",6,34.18001000,-117.77393900
95608,Carmichael,6,38.62415000,-121.32491100
90603,Whittier,6,33.94555500,-117.99071900
92571,Perris,6,33.82839600,-117.20766000
95944,"Goodyears bar",6,39.49526600,-120.94381100
95441,Geyserville,6,38.73169400,-122.90676700
94037,Montara,6,37.55429800,-122.49663200
94720,Berkeley,6,37.87383200,-122.25494400
95248,"Rail road flat",6,38.31770900,-120.46111200
95537,"Fields landing",6,40.72675200,-124.21737800
95113,"San jose",6,37.33369400,-121.89100200
92123,"San diego",6,32.80679400,-117.13493000
95206,Stockton,6,37.91885400,-121.41742700
92308,"Apple valley",6,34.42436600,-117.16129500
92118,Coronado,6,32.69923400,-117.20964200
93291,Visalia,6,36.39177700,-119.37284200
92376,Rialto,6,34.11160500,-117.37740600
95974,Richvale,6,39.48022100,-121.83845400
95709,Camino,6,38.75013200,-120.67541200
93905,Salinas,6,36.68235100,-121.60590400
94122,"San francisco",6,37.75879700,-122.48512800
93306,Bakersfield,6,35.46818300,-118.77964900
94038,"Moss beach",6,37.52690200,-122.51216400
95826,Sacramento,6,38.54375400,-121.37769200
92277,"Twentynine palms",6,34.14135800,-115.62116800
95514,Blocksburg,6,40.29471300,-123.65347300
92509,Riverside,6,34.00326600,-117.44200400
92281,Westmorland,6,33.05175700,-115.60875200
94599,Yountville,6,38.40987800,-122.36151100
92673,"San clemente",6,33.46737100,-117.61350900
95814,Sacramento,6,38.58056800,-121.49559000
90248,Gardena,6,33.87843200,-118.28410400
90026,"Los angeles",6,34.08001700,-118.26264300
95536,Ferndale,6,40.52309900,-124.32642100
96136,Wendel,6,40.34575300,-120.08115400
93657,Sanger,6,36.81779100,-119.45760200
94949,Novato,6,38.06047500,-122.50849600
94022,"Los altos",6,37.35748900,-122.14443700
92154,"San diego",6,32.55702200,-117.00621400
95941,Forbestown,6,39.51631400,-121.25093500
92284,"Yucca valley",6,34.18589400,-116.43241600
94015,"Daly city",6,37.68126400,-122.48058900
95991,"Yuba city",6,38.99418700,-121.59459100
95864,Sacramento,6,38.58404700,-121.37584600
90089,"Los angeles",6,34.02022100,-118.28603500
95540,Fortuna,6,40.57882800,-124.13686900
95690,"Walnut grove",6,38.19957600,-121.61827300
91768,Pomona,6,34.06351600,-117.79037900
90503,Torrance,6,33.84039800,-118.35371500
95692,Wheatland,6,39.04693100,-121.40309100
91325,Northridge,6,34.23751900,-118.51771200
95545,Honeydew,6,40.28038900,-124.06367000
96024,"Douglas city",6,40.54663100,-122.88089100
90720,"Los alamitos",6,33.79501200,-118.06269200
94586,Sunol,6,37.57459000,-121.85370800
94027,Atherton,6,37.45351400,-122.20475600
95686,Thornton,6,38.15779400,-121.52022300
92591,Temecula,6,33.53527700,-117.10479100
95257,Wilseyville,6,38.37970300,-120.44800000
90740,"Seal beach",6,33.75840500,-118.07504300
92315,"Big bear lake",6,34.23279600,-116.90286300
92086,"Warner springs",6,33.32322100,-116.66593000
96142,Tahoma,6,38.99716600,-120.12962500
91331,Pacoima,6,34.25544200,-118.42131400
91763,Montclair,6,34.07232900,-117.69831500
93308,Bakersfield,6,35.62108700,-118.78967700
93432,Creston,6,35.48680500,-120.48527100
95132,"San jose",6,37.42456500,-121.74859700
93043,"Port hueneme cbc base",6,34.17085400,-119.20240900
96150,"South lake tahoe",6,38.86982500,-120.00859400
93907,Salinas,6,36.76938900,-121.66753200
93205,Bodfish,6,35.51829500,-118.43003200
91361,"Westlake village",6,34.13607700,-118.88891900
91606,"North hollywood",6,34.18576700,-118.38832300
92117,"San diego",6,32.82457200,-117.19951800
80643,Keenesburg,7,40.11293200,-104.48916300
81211,"Buena vista",7,38.97332700,-106.38125800
80428,Clark,7,40.84369400,-106.92524900
80130,Littleton,7,39.53095800,-104.92341600
81024,Boncarbo,7,37.24935500,-104.73471300
80232,Denver,7,39.68686600,-105.09023400
81041,Granada,7,37.86747400,-102.37024900
80822,Joes,7,39.70198200,-102.67023800
81253,Wetmore,7,38.22706900,-105.06517100
81152,"San luis",7,37.11076800,-105.40212000
81328,Mancos,7,37.36000300,-108.25834200
81521,Fruita,7,39.13059700,-108.80639500
80260,Denver,7,39.86691800,-105.00605900
81248,Sargents,7,38.46430200,-106.37825800
80220,Denver,7,39.73381900,-104.91657000
81082,Trinidad,7,37.18185400,-104.51804300
80456,Jefferson,7,39.24832200,-105.53684900
80480,Walden,7,40.67288800,-106.34156600
80120,Littleton,7,39.59383600,-105.01146000
80427,"Central city",7,39.78028100,-105.49496000
81243,Powderhorn,7,38.26599900,-107.19209400
80118,Larkspur,7,39.19243100,-104.90526500
80446,Granby,7,40.17638100,-105.94907900
80634,Greeley,7,40.40331500,-104.79291700
80134,Parker,7,39.48549900,-104.77863800
80476,"Silver plume",7,39.67062800,-105.83434300
80104,"Castle rock",7,39.27613400,-104.83223800
81201,Salida,7,38.55483200,-106.06603800
80007,Arvada,7,39.86251900,-105.19240500
80728,Fleming,7,40.64486600,-102.87387200
80454,"Indian hills",7,39.63011100,-105.24809700
80802,Arapahoe,7,38.83694600,-102.17338400
81087,Vilas,7,37.36590000,-102.40900300
81601,"Glenwood springs",7,39.60130400,-107.30438800
81062,"Olney springs",7,38.29689000,-103.96433900
80106,Elbert,7,39.18614700,-104.51591500
81091,Weston,7,37.14900900,-104.96475600
80121,Littleton,7,39.61071400,-104.94903900
80815,Flagler,7,39.39672100,-103.06340500
81143,Moffat,7,38.04900800,-105.85668600
80231,Denver,7,39.67142000,-104.88780200
80640,Henderson,7,39.88745300,-104.88098700
80234,Denver,7,39.90999200,-105.00264300
81640,Maybell,7,40.66829900,-108.51404600
81124,Capulin,7,37.30624400,-106.16058800
80434,Cowdrey,7,40.84325200,-106.28678900
80812,Cope,7,39.61900300,-102.84991800
80024,Dupont,7,39.84387600,-104.91792500
80735,Idalia,7,39.70982400,-102.27316400
80304,Boulder,7,40.04542100,-105.29126300
80112,Englewood,7,39.57692600,-104.85782600
81522,Gateway,7,38.61821800,-108.91333300
80102,Bennett,7,39.74599000,-104.44284100
6401,Ansonia,8,41.34424900,-73.06982500
6066,"Vernon rockville",8,41.83756100,-72.45904000
6242,Eastford,8,41.89559600,-72.09330500
6081,Tariffville,8,41.90518700,-72.77255100
6076,"Stafford springs",8,41.98444200,-72.26345300
6118,"East hartford",8,41.74870200,-72.60968600
6759,Litchfield,8,41.75364000,-73.21202800
6098,Winsted,8,41.95618900,-73.08636400
6106,Hartford,8,41.74858700,-72.69600600
6389,Yantic,8,41.56418300,-72.12916400
6606,Bridgeport,8,41.21211000,-73.20667300
6084,Tolland,8,41.88301900,-72.35886900
6610,Bridgeport,8,41.20928300,-73.16460300
6239,Danielson,8,41.79404000,-71.85453500
6437,Guilford,8,41.33177700,-72.69681600
6387,Wauregan,8,41.74117100,-71.91302100
6360,Norwich,8,41.54786000,-72.08948800
6756,Goshen,8,41.84953700,-73.23400200
6090,"West granby",8,41.94648400,-72.86318500
6351,"Jewett city",8,41.58978800,-71.94838500
6320,"New london",8,41.34745000,-72.10174300
6451,Meriden,8,41.54190600,-72.82340900
6478,Oxford,8,41.44400100,-73.14799900
6057,"New hartford",8,41.84105300,-72.99866400
6269,"Storrs mansfield",8,41.80441400,-72.29316500
6016,"Broad brook",8,41.90189900,-72.54743200
6039,Lakeville,8,41.95269800,-73.45862600
6880,Westport,8,41.13327500,-73.34869900
6782,Plymouth,8,41.65153600,-73.04274400
19720,"New castle",9,39.64692200,-75.60485200
19960,Lincoln,9,38.85091300,-75.40871600
19735,Winterthur,9,39.80317200,-75.59971800
19802,Wilmington,9,39.75660800,-75.52907900
19973,Seaford,9,38.63889600,-75.61589900
19702,Newark,9,39.61820000,-75.72972400
19933,Bridgeville,9,38.72866000,-75.61966900
20003,Washington,10,38.88190400,-76.99093500
20317,Washington,10,38.93484100,-77.01438700
20520,Washington,10,38.89475900,-77.04840700
20053,Washington,10,38.88412200,-77.01122400
20015,Washington,10,38.96688900,-77.05832300
20032,Washington,10,38.83371900,-77.00659100
33801,Lakeland,12,28.03597900,-81.89963600
33331,"Fort lauderdale",12,26.05953300,-80.36858300
32502,Pensacola,12,30.40936700,-87.22350600
33872,Sebring,12,27.50525100,-81.54595300
32330,Greensboro,12,30.57993400,-84.75053300
32567,"Laurel hill",12,30.92372600,-86.44913600
33967,"Fort myers",12,26.47150700,-81.81224000
32044,Hampton,12,29.85945800,-82.16941500
34739,Kenansville,12,27.93054000,-81.11703200
33067,"Pompano beach",12,26.30578800,-80.22337100
33418,"Palm beach gardens",12,26.87271300,-80.16571200
33444,"Delray beach",12,26.45890300,-80.07963700
32725,Deltona,12,28.88618900,-81.25141700
32825,Orlando,12,28.51802800,-81.22900300
33018,Hialeah,12,25.91773400,-80.38441600
32694,Waldo,12,29.80787200,-82.14439300
34953,"Port saint lucie",12,27.24397400,-80.38232000
32348,Perry,12,29.97740400,-83.59615700
33184,Miami,12,25.75971100,-80.40647300
34488,"Silver springs",12,29.22809000,-81.93861900
32401,"Panama city",12,30.15973700,-85.66092200
34638,"Land o lakes",12,28.25686200,-82.51273800
33931,"Fort myers beach",12,26.43312400,-81.90299500
32829,Orlando,12,28.48456900,-81.24608900
32833,Orlando,12,28.49429400,-81.08326500
32440,Graceville,12,30.92242600,-85.52619000
33330,"Fort lauderdale",12,26.06083100,-80.31908600
34242,Sarasota,12,27.26022200,-82.54090700
32754,Mims,12,28.68710900,-80.91919300
34685,"Palm harbor",12,28.09329900,-82.68936400
32266,"Neptune beach",12,30.31738600,-81.40906600
33770,Largo,12,27.91517300,-82.80406800
33921,"Boca grande",12,26.77222500,-82.25280400
32536,Crestview,12,30.76378300,-86.59161600
32227,Jacksonville,12,30.38918900,-81.40440800
33983,"Punta gorda",12,27.00911700,-82.01787100
32323,"Lanark village",12,29.89151100,-84.61373300
34785,Wildwood,12,28.83728700,-82.04062200
34232,Sarasota,12,27.32498700,-82.47171400
33032,Homestead,12,25.53151700,-80.39080000
32331,Greenville,12,30.44491300,-83.63759200
33445,"Delray beach",12,26.45533100,-80.10635300
32767,Paisley,12,29.02659100,-81.53447400
33328,"Fort lauderdale",12,26.06817500,-80.27481200
32334,Hosford,12,30.26623700,-84.74247200
33125,Miami,12,25.78384900,-80.23609000
32806,Orlando,12,28.51178900,-81.36043800
33785,"Indian rocks beach",12,27.89184100,-82.84997900
33511,Brandon,12,27.90977800,-82.29573800
32132,Edgewater,12,28.97989500,-80.92086600
33143,Miami,12,25.70303200,-80.29737500
33708,"Saint petersburg",12,27.81755800,-82.80113400
33014,Hialeah,12,25.90310000,-80.30265400
33563,"Plant city",12,28.01722200,-82.12495300
32256,Jacksonville,12,30.17520400,-81.47278400
34269,Arcadia,12,27.06759700,-82.01309600
33170,Miami,12,25.55791200,-80.45789700
33993,"Cape coral",12,26.69289700,-82.03406500
33126,Miami,12,25.77940000,-80.29947500
34116,Naples,12,26.18929400,-81.71080300
33602,Tampa,12,27.95353000,-82.45711300
32408,"Panama city",12,30.14218500,-85.73267800
33194,Miami,12,25.71400500,-80.58375700
32466,Youngstown,12,30.39438800,-85.51237200
32950,Malabar,12,27.98057300,-80.56959300
33868,"Polk city",12,28.24084300,-81.82661700
33154,"Miami beach",12,25.88333700,-80.13183100
32803,Orlando,12,28.55582900,-81.34629100
32320,Apalachicola,12,29.73173400,-85.11187200
32217,Jacksonville,12,30.22918000,-81.62115800
32966,"Vero beach",12,27.68353300,-80.70771700
33909,"Cape coral",12,26.69320100,-81.94512600
33777,Seminole,12,27.85353200,-82.75934900
33498,"Boca raton",12,26.38606700,-80.21955800
32511,Pensacola,12,30.40605500,-87.29169600
33991,"Cape coral",12,26.62536100,-82.02621500
33132,Miami,12,25.77789000,-80.17616500
34731,"Fruitland park",12,28.86410900,-81.89863100
32550,"Miramar beach",12,30.38493800,-86.34547700
33771,Largo,12,27.90682200,-82.75878400
34101,Naples,12,26.03213700,-81.76182100
32605,Gainesville,12,29.67918000,-82.37282200
33928,Estero,12,26.39903400,-81.70472500
33857,Lorida,12,27.33619500,-81.18944200
34683,"Palm harbor",12,28.08770600,-82.76113400
34762,Okahumpka,12,28.75737900,-81.92061000
34135,"Bonita springs",12,26.35554100,-81.75432000
32801,Orlando,12,28.54177400,-81.37435100
33068,"Pompano beach",12,26.21595400,-80.21795100
33301,"Fort lauderdale",12,26.12132300,-80.12790900
32403,"Panama city",12,30.04856200,-85.55323100
33496,"Boca raton",12,26.40672200,-80.16055600
33549,Lutz,12,28.13794400,-82.44625200
33544,"Wesley chapel",12,28.25403900,-82.36622300
32221,Jacksonville,12,30.25627900,-81.85358100
34241,Sarasota,12,27.25066800,-82.37757400
33001,"Long key",12,24.81713000,-80.80600100
33027,Hollywood,12,25.98810100,-80.34044400
32931,"Cocoa beach",12,28.32319600,-80.62310200
39841,Damascus,13,31.29286600,-84.68504400
30904,Augusta,13,33.47828900,-82.01410200
31781,Poulan,13,31.56057700,-83.79629300
30122,"Lithia springs",13,33.76690900,-84.64135600
30319,Atlanta,13,33.87595400,-84.33476300
30336,Atlanta,13,33.73836600,-84.56753500
30285,"The rock",13,32.98767300,-84.25819100
30179,Temple,13,33.77933500,-85.01350200
30328,Atlanta,13,33.93253800,-84.38594700
30250,Lovejoy,13,33.43653500,-84.31421300
30471,"Twin city",13,32.54326300,-82.18091000
30517,Braselton,13,34.13035800,-83.79720400
31094,Warthen,13,33.11361400,-82.79575900
30004,Alpharetta,13,34.14561400,-84.29189400
30276,Senoia,13,33.26367000,-84.57082400
30903,Augusta,13,33.49014800,-82.16268800
30814,Harlem,13,33.44035300,-82.29969800
30521,Carnesville,13,34.36244800,-83.29232200
31537,Folkston,13,30.88521200,-82.00523000
31641,Naylor,13,30.91957000,-83.09229700
30901,Augusta,13,33.43721300,-81.95615600
31062,Milledgeville,13,33.04662400,-83.21558200
31555,Odum,13,31.70566600,-82.08066200
31001,Abbeville,13,31.97625600,-83.33966500
